inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,quantity_reserved,quantity_in_transit,reorder_triggered,last_updated
2437,PRD007,WH07,2024-12-22,1515,83,182,0,2024-12-22 00:00:00
2438,PRD050,WH07,2024-12-22,2090,270,156,0,2024-12-22 00:00:00
2439,PRD005,WH07,2024-12-22,2413,489,17,0,2024-12-22 00:00:00
2440,PRD031,WH07,2024-12-22,1062,70,41,0,2024-12-22 00:00:00
2441,PRD036,WH07,2024-12-22,367,37,176,0,2024-12-22 00:00:00
2442,PRD004,WH07,2024-12-22,211,17,156,0,2024-12-22 00:00:00
2443,PRD042,WH08,2024-12-22,757,104,147,0,2024-12-22 00:00:00
2444,PRD025,WH08,2024-12-22,772,58,119,0,2024-12-22 00:00:00
2445,PRD020,WH08,2024-12-22,1301,202,8,0,2024-12-22 00:00:00
2446,PRD015,WH08,2024-12-22,1074,90,78,0,2024-12-22 00:00:00
2447,PRD016,WH08,2024-12-22,211,12,18,0,2024-12-22 00:00:00
2448,PRD019,WH08,2024-12-22,1036,125,89,0,2024-12-22 00:00:00
2449,PRD021,WH01,2024-12-29,954,132,153,0,2024-12-29 00:00:00
2450,PRD031,WH01,2024-12-29,829,202,173,0,2024-12-29 00:00:00
2451,PRD030,WH01,2024-12-29,1451,275,180,0,2024-12-29 00:00:00
2452,PRD035,WH01,2024-12-29,531,45,130,0,2024-12-29 00:00:00
2453,PRD018,WH01,2024-12-29,1677,284,16,0,2024-12-29 00:00:00
2454,PRD036,WH01,2024-12-29,621,109,160,0,2024-12-29 00:00:00
2455,PRD041,WH02,2024-12-29,164,25,130,0,2024-12-29 00:00:00
2456,PRD037,WH02,2024-12-29,1118,259,106,0,2024-12-29 00:00:00
2457,PRD028,WH02,2024-12-29,1466,214,199,0,2024-12-29 00:00:00
2458,PRD034,WH02,2024-12-29,1634,155,51,0,2024-12-29 00:00:00
2459,PRD050,WH02,2024-12-29,1476,100,45,0,2024-12-29 00:00:00
2460,PRD046,WH02,2024-12-29,1464,163,45,0,2024-12-29 00:00:00
2461,PRD027,WH03,2024-12-29,674,104,53,0,2024-12-29 00:00:00
2462,PRD017,WH03,2024-12-29,1135,228,61,0,2024-12-29 00:00:00
2463,PRD010,WH03,2024-12-29,727,56,117,0,2024-12-29 00:00:00
2464,PRD020,WH03,2024-12-29,963,103,143,0,2024-12-29 00:00:00
2465,PRD001,WH03,2024-12-29,561,88,91,0,2024-12-29 00:00:00
2466,PRD046,WH03,2024-12-29,803,150,133,0,2024-12-29 00:00:00
2467,PRD032,WH04,2024-12-29,690,144,77,0,2024-12-29 00:00:00
2468,PRD049,WH04,2024-12-29,1726,292,42,0,2024-12-29 00:00:00
2469,PRD031,WH04,2024-12-29,722,151,160,0,2024-12-29 00:00:00
2470,PRD020,WH04,2024-12-29,664,106,25,0,2024-12-29 00:00:00
2471,PRD001,WH04,2024-12-29,381,33,194,0,2024-12-29 00:00:00
2472,PRD028,WH04,2024-12-29,1072,242,179,0,2024-12-29 00:00:00
2473,PRD028,WH05,2024-12-29,68,8,1,1,2024-12-29 00:00:00
2474,PRD026,WH05,2024-12-29,688,86,141,0,2024-12-29 00:00:00
2475,PRD016,WH05,2024-12-29,492,50,43,0,2024-12-29 00:00:00
2476,PRD011,WH05,2024-12-29,1671,224,160,0,2024-12-29 00:00:00
2477,PRD046,WH05,2024-12-29,523,51,97,0,2024-12-29 00:00:00
2478,PRD042,WH05,2024-12-29,873,177,25,0,2024-12-29 00:00:00
2479,PRD040,WH06,2024-12-29,59,11,167,1,2024-12-29 00:00:00
2480,PRD045,WH06,2024-12-29,377,79,65,0,2024-12-29 00:00:00
2481,PRD044,WH06,2024-12-29,946,125,22,0,2024-12-29 00:00:00
2482,PRD018,WH06,2024-12-29,1220,269,80,0,2024-12-29 00:00:00
2483,PRD019,WH06,2024-12-29,1117,96,83,0,2024-12-29 00:00:00
2484,PRD042,WH06,2024-12-29,963,103,19,0,2024-12-29 00:00:00
2485,PRD041,WH07,2024-12-29,912,159,11,0,2024-12-29 00:00:00
2486,PRD030,WH07,2024-12-29,2473,216,39,0,2024-12-29 00:00:00
2487,PRD040,WH07,2024-12-29,227,12,133,0,2024-12-29 00:00:00
2488,PRD029,WH07,2024-12-29,1875,112,191,0,2024-12-29 00:00:00
2489,PRD018,WH07,2024-12-29,1485,233,116,0,2024-12-29 00:00:00
2490,PRD045,WH07,2024-12-29,435,37,50,0,2024-12-29 00:00:00
2491,PRD007,WH08,2024-12-29,1474,288,18,0,2024-12-29 00:00:00
2492,PRD019,WH08,2024-12-29,447,43,5,0,2024-12-29 00:00:00
2493,PRD018,WH08,2024-12-29,1539,123,100,0,2024-12-29 00:00:00
2494,PRD009,WH08,2024-12-29,497,73,47,0,2024-12-29 00:00:00
2495,PRD046,WH08,2024-12-29,1489,176,142,0,2024-12-29 00:00:00
2496,PRD029,WH08,2024-12-29,650,73,191,0,2024-12-29 00:00:00
